source_repo	source_path	dest_path	source_commit	source_sha256	sanctioned_adapt	adapted_now
CH	experiments/fact-mining/ledger_acts.lp	engine/lp/ledger_acts.lp	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	4d38aec23893e67d5f82f9e0fb6c081cb559ce2dcc91306ad2400e438ea7417d	0	no
CH	experiments/fact-mining/ledger_assumes.lp	engine/lp/ledger_assumes.lp	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	4f4b2a92daa33ac8a0779720b84fb66b44c2911fd4bc8adc07c60cccab65704b	0	no
CH	experiments/fact-mining/ledger_dto.lp	engine/lp/ledger_dto.lp	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	7388b5191d4bf245eaf12d72fbcaece84a0963f9af7a58ba96ed784d891ef8a8	0	no
CH	experiments/fact-mining/ledger_support.lp	engine/lp/ledger_support.lp	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	3c2ecf5638dbc6f65e782d3c266e0352d273b9e9a8b1e7b75f87f843d1603317	0	no
CH	experiments/fact-mining/ledger_tnow.lp	engine/lp/ledger_tnow.lp	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	3a0ab1ea1966f07131986b03fa4f39302c517a7b3d2524450731b5bb6890f9dd	0	no
CH	experiments/fact-mining/test_ledger_acts.py	engine/tests/test_ledger_acts.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	0914829bb66f39e84447e4f6690e54c643e4e3e358d5d84b8018664000878a16	1	no
CH	experiments/fact-mining/test_ledger_marriage.py	engine/tests/test_ledger_marriage.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	bd82a571eeffb42f7335a75cd4dab0a323581115cd781c3a0009dc7b0ba4fecc	1	no
CH	experiments/fact-mining/test_ledger_support.py	engine/tests/test_ledger_support.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	d6cfc3bd676983273b419972ce51902252c3ce83831eb25deb3922f5a4c45ee7	1	no
CH	experiments/fact-mining/test_acts_join.py	engine/tests/test_acts_join.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	ee68d6edfe5bb62c3bbb59435e15ac874e7571f362b154529b29186fd5aac990	1	no
CH	experiments/fact-mining/row_performed_by.py	instruments/row_performed_by.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	3e94bc7df79d6a613728000789c88ea034974ad3b8041c9427d13b4987bd8f72	0	no
CH	experiments/fact-mining/verify_binder.py	instruments/verify_binder.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	24bc22f12babf37fd2f9f1a90efab39428288b30cc577b7fb65c5c396b5327bf	0	no
CH	experiments/fact-mining/verify_operator_turns.py	instruments/verify_operator_turns.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	636e5b0fec08469ead07ab73cbd7c2d7335959cfcb206241c03c60263d659bd9	1	no
CH	experiments/fact-mining/verify_relevant_act.py	instruments/verify_relevant_act.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	c9584b0f12afd20a227afdf9fc1072f2c599571050fc13eae709672398781a5e	0	no
CH	experiments/fact-mining/docs/LEDGER-LOGIC-MARRIAGE.md	design/LEDGER-LOGIC-MARRIAGE.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	26b6a64d955d0690f614c62afbb7ada02047c364cabbd933b23501795aa61cc3	0	no
CH	experiments/fact-mining/docs/LOGIC-LAYER-ASP.md	design/LOGIC-LAYER-ASP.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	c9f27cc8bad0e68bd6441aa19f04adad7e34a0eba2ce343647e94f36595d412d	0	no
CH	experiments/fact-mining/docs/LOGIC-LAYER-SEAM.md	design/LOGIC-LAYER-SEAM.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	77550518366a0b4c44f3a46a4f6587408266865a52280c2c5fc862d7e367ee61	0	no
CH	experiments/fact-mining/docs/HOOK-DESIGN.md	design/HOOK-DESIGN.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	ef47f5a97303d8eeb070fe324aa39b5c16a60788ad30a8ee53bb792b62f5ead7	0	no
CH	experiments/fact-mining/docs/DEPLOYMENT-ROADMAP.md	design/DEPLOYMENT-ROADMAP.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	2c279dd7c4d671326e64017d13c4ff92bfa8b27d4dc94718e2987a0985ce69ff	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/BRIEF.md	law/briefs/safety-critical-logging/BRIEF.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	d1d38d515ca176300376b04763fb4a177e7e9bb688f68b3783cf52690359f644	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/intermediate/critique.md	law/briefs/safety-critical-logging/intermediate/critique.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	367c1a89656a9e1f1e64148c72e5c08412e2dd224817a550fc7cc57e49be6290	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/intermediate/sweep-assurance-cases-gsn.md	law/briefs/safety-critical-logging/intermediate/sweep-assurance-cases-gsn.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	cfdbd6cf9440bb8940c1dde4400ae39107910b85a59ec616374c2187e047d7b0	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/intermediate/sweep-aviation-aerospace-software-assurance.md	law/briefs/safety-critical-logging/intermediate/sweep-aviation-aerospace-software-assurance.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	939f51073d31200c6a10bb6cbc94c22b23a88c2f74d0dae71b78365f822e6e7c	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/intermediate/sweep-civil-structural-engineering.md	law/briefs/safety-critical-logging/intermediate/sweep-civil-structural-engineering.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	eb83ad07cdb6754e089275fc448ed4beac4af817da5583b3713a0d9ef8c783fc	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/intermediate/sweep-data-integrity-forensic.md	law/briefs/safety-critical-logging/intermediate/sweep-data-integrity-forensic.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	f8499ab32f3d7df2c4b9e42c12a3caf7a5245481a4f2be442ad56742d2ea67a0	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/intermediate/sweep-financial-systems.md	law/briefs/safety-critical-logging/intermediate/sweep-financial-systems.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	8975ecf8d1f0c945c66f515f77d27b0d304fc1195eee65d4f6833b2f571b7761	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/intermediate/sweep-formal-methods-civil-transport.md	law/briefs/safety-critical-logging/intermediate/sweep-formal-methods-civil-transport.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	4b13ec7df2e8930b6c84defd85e79be3bdb32f1f554488cef59e589f21182237	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/intermediate/sweep-functional-safety-standards.md	law/briefs/safety-critical-logging/intermediate/sweep-functional-safety-standards.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	b96ee3ed9197b5a3fd2dfd3e257b0e2466bc82688698717e424b911ded77273d	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/intermediate/sweep-medical-device-software.md	law/briefs/safety-critical-logging/intermediate/sweep-medical-device-software.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	f4be1109f89a251b15a7b0c24857da9b7ef44efe3732f9c3e191c2f34672e9c6	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/intermediate/sweep-nuclear-ic.md	law/briefs/safety-critical-logging/intermediate/sweep-nuclear-ic.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	e474e51314cc3b899318dd43eeccbb6ed501e5c2fd898bd630e8ce2a4107dc39	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/intermediate/synthesis-draft.md	law/briefs/safety-critical-logging/intermediate/synthesis-draft.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	6d46410d6c33c04483e9b7abeff7c8d10bdfdce53a3c7da07a35e58f2698f8bb	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/sources/ACPO_Good_Practice_Guide_Digital_Evidence_v5.pdf	law/briefs/safety-critical-logging/sources/ACPO_Good_Practice_Guide_Digital_Evidence_v5.pdf	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	3bfbfef11be8dd338d056204389db46b69d19f3ee1459943b80d416c11cb6128	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/sources/CLEARSY_Line14_25years_B.html	law/briefs/safety-critical-logging/sources/CLEARSY_Line14_25years_B.html	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	c82548293fcdb5c0dd1552587952821970b0857f7923482ab6abc4c6c2394d07	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/sources/MHRA_GxP_data_integrity_guidance_2018.pdf	law/briefs/safety-critical-logging/sources/MHRA_GxP_data_integrity_guidance_2018.pdf	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	e05dda11a93324c47f3f96aa106933d0073d8eb450f09d736ea53b19cf7ebd0d	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/sources/SOURCES.md	law/briefs/safety-critical-logging/sources/SOURCES.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	84654f2ecd363b668fac9cf701c8432b18ddafba321398d93a12087a450a1884	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/sources/WODES22_storm_surge_barrier_lessons_learned.pdf	law/briefs/safety-critical-logging/sources/WODES22_storm_surge_barrier_lessons_learned.pdf	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	3dbbaac655f7e5891aa7bc10c705ac2d2248dc908c388b2d849a63b145cd63a0	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/sources/arXiv_2005.07190_RATP_Line14_25yr.pdf	law/briefs/safety-critical-logging/sources/arXiv_2005.07190_RATP_Line14_25yr.pdf	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	9028abf87db199e56894dec36604962d9bb0fa5ce22064e36d165359d12f52c7	0	no
CH	experiments/fact-mining/docs/safety-critical-logging-standards/sources/arXiv_2504.08518_BESW_mCRL2_reverification.pdf	law/briefs/safety-critical-logging/sources/arXiv_2504.08518_BESW_mCRL2_reverification.pdf	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	c939ac42f524c328b7ee97b984b77e04e82353d97beaec7ab38d45664cf205f9	0	no
CH	experiments/fact-mining/docs/incomplete-evidence-standards/BRIEF.md	law/briefs/incomplete-evidence/BRIEF.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	f5dd02290d085e839de5f6f7475405af951ae26070b8e299e27bf65de8a6f2cb	0	no
CH	experiments/fact-mining/docs/incomplete-evidence-standards/sources/IAASB_ISA_230_audit_documentation.pdf	law/briefs/incomplete-evidence/sources/IAASB_ISA_230_audit_documentation.pdf	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	e2c72777426069bef60458fa80b43404c90f874f3e7e5d6cc2fd58e49e793866	0	no
CH	experiments/fact-mining/docs/incomplete-evidence-standards/sources/IAASB_ISA_500_audit_evidence.pdf	law/briefs/incomplete-evidence/sources/IAASB_ISA_500_audit_evidence.pdf	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	118a866f006cd09c2aad24885d6f5a1e1a846a5e59af0deb060948c16cbc5799	0	no
CH	experiments/fact-mining/docs/incomplete-evidence-standards/sources/IESBA_Code_of_Ethics_2024_Handbook.pdf	law/briefs/incomplete-evidence/sources/IESBA_Code_of_Ethics_2024_Handbook.pdf	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	60b202b325f1e4ae29a2e4719973f196589874a066b24832a829bd0acf3888a7	0	no
CH	experiments/fact-mining/docs/incomplete-evidence-standards/sources/ISO_15489-1_2016_official_sample.pdf	law/briefs/incomplete-evidence/sources/ISO_15489-1_2016_official_sample.pdf	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	d22084014ef954ae530e74a8b524dd002ee1bda67fc2b58ae499dafe203e9250	0	no
CH	experiments/fact-mining/docs/incomplete-evidence-standards/sources/MHRA_GxP_data_integrity_guidance_2018.pdf	law/briefs/incomplete-evidence/sources/MHRA_GxP_data_integrity_guidance_2018.pdf	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	e05dda11a93324c47f3f96aa106933d0073d8eb450f09d736ea53b19cf7ebd0d	0	no
EO	POST-FABLE-OPERATING-BRIEF.md	judgment/POST-FABLE-OPERATING-BRIEF.md	e34759885879a4bcb7878bef6d08eb400885c155	7126220743244e27a0a6e206058c1ed2356a44ae4bc1f847904168cc72dea9fe	0	no
EO	BRIEF-CONFORMANCE-MAP.md	law/briefs/BRIEF-CONFORMANCE-MAP.md	e34759885879a4bcb7878bef6d08eb400885c155	307a8d8bc597f9c78c100fd2c25c32f503b6c5cd2d12209bcdbca7bcc6fe3311	0	no
EO	FINDINGS.md	FINDINGS.md	e34759885879a4bcb7878bef6d08eb400885c155	cc697ff4dfa27d9f0589eb93304bb47f3eb986aaf2d16b6b4e33e328d0b92641	0	no
EO	instruments/README.md	instruments/README.md	e34759885879a4bcb7878bef6d08eb400885c155	c9fe3e47c1a43be16618a5711a7c19f8107b37c1617c7c8d4f3ba3d2176d21cf	0	no
EO	instruments/cite_check.py	instruments/cite_check.py	e34759885879a4bcb7878bef6d08eb400885c155	e56e2c0f843b6dbf7b7997280e70b1f985c0d80ea5182d5bc5a095500b5b90d1	0	no
EO	instruments/close_manifest.py	instruments/close_manifest.py	e34759885879a4bcb7878bef6d08eb400885c155	524ebc035367da434a9c27a136517f6d1ef0167b9162dd7fbbfffb90c02e83fb	0	no
EO	instruments/close_sweep.py	instruments/close_sweep.py	e34759885879a4bcb7878bef6d08eb400885c155	095c90f0d7bd4b7477d67a6119e0653888552f0faafd819b52080b2b9e72041f	0	no
EO	instruments/contemporaneity.py	instruments/contemporaneity.py	e34759885879a4bcb7878bef6d08eb400885c155	d2eb75dca4b2735ccb146606a9129c063188ff01523de2746d78c9c44e68428b	0	no
EO	instruments/core_a.lp	instruments/core_a.lp	e34759885879a4bcb7878bef6d08eb400885c155	d3d30336a1e8de9d82f2421ff9b024503f13c9754104bbc3576181336cc7a12d	0	no
EO	instruments/coverage_audit.py	instruments/coverage_audit.py	e34759885879a4bcb7878bef6d08eb400885c155	2cfc5b64894dd2a710c3a08d76c28a186e4311597bf9d1cc8d63981f99a73169	0	no
EO	instruments/derive_trail.py	instruments/derive_trail.py	e34759885879a4bcb7878bef6d08eb400885c155	611f0bc09e156f419abc20ebebf722f0c03c6df9279013c9b6b3975722bf1e05	0	no
EO	instruments/enacts_chain.py	instruments/enacts_chain.py	e34759885879a4bcb7878bef6d08eb400885c155	75abed71c4e31820a2402f29ae6b0278c7cce53715f3f7dc8904037ba4b71f46	0	no
EO	instruments/fixtures/core-a-broken.lp	instruments/fixtures/core-a-broken.lp	e34759885879a4bcb7878bef6d08eb400885c155	f9aefdd2272c423daf46c96e7af95b7654ce9dce782276fd5e60b4cd423a3cd0	0	no
EO	instruments/ledger_target.py	instruments/ledger_target.py	e34759885879a4bcb7878bef6d08eb400885c155	e8954e0189ae73283d4f1d68b9445ed7863f965c94cdb3dfde7f9d19e4f9f10a	1	no
EO	instruments/observed_currency.py	instruments/observed_currency.py	e34759885879a4bcb7878bef6d08eb400885c155	019733dd66de7cee22232d31fd3ebfc6f17e0d4f7aaae746c363c9e3412c61f7	0	no
EO	instruments/read_currency.py	instruments/read_currency.py	e34759885879a4bcb7878bef6d08eb400885c155	9243b4684c51856cf03f90c1c45789a423f6fbad9c6d4c58936359479d8dbb1b	0	no
EO	instruments/review_fixpoint.py	instruments/review_fixpoint.py	e34759885879a4bcb7878bef6d08eb400885c155	014ebac414a5655d468f5756f6d05c40cd444fa248c2d98c18fbf6dab8bbcfe7	0	no
EO	instruments/review_fixpoint_close.py	instruments/review_fixpoint_close.py	e34759885879a4bcb7878bef6d08eb400885c155	8cd3e2c4be1b6ceed8ad9783fcf269f7d2826d8beb7f5e184a35c29fcbfdad9d	0	no
EO	instruments/review_queue.py	instruments/review_queue.py	e34759885879a4bcb7878bef6d08eb400885c155	255ee6ad8eb9ec3001e4cdb3f0548b068f914172ceaf88d5764076b897f81568	0	no
EO	instruments/review_without_detail.py	instruments/review_without_detail.py	e34759885879a4bcb7878bef6d08eb400885c155	5242563cced062bc588313808407e1d003b3940c1220d4cd1914fc7171235788	0	no
EO	instruments/run-core-a.sh	instruments/run-core-a.sh	e34759885879a4bcb7878bef6d08eb400885c155	d2cfb1a2e5e90ba0c36e83b37c3a2faa8eea11294091abc709e7d664fe6d1ae0	0	no
EO	instruments/soundness.lp	instruments/soundness.lp	e34759885879a4bcb7878bef6d08eb400885c155	3c8d236e997135efd5b356f8ed484d5c315ae9f2251f839c47be4cf17aecd174	0	no
EO	instruments/soundness.py	instruments/soundness.py	e34759885879a4bcb7878bef6d08eb400885c155	67767baade4f3d9aa6b6adea853f2b018127ac4c53dbb8c5bc347cdc12259f62	0	no
EO	instruments/soundness_twin.py	instruments/soundness_twin.py	e34759885879a4bcb7878bef6d08eb400885c155	b8b5017cf92a010f42de01eb26415d2e04aacce249cd8f7e7356d8d1f2720321	0	no
EO	instruments/stale_enactment_debt.py	instruments/stale_enactment_debt.py	e34759885879a4bcb7878bef6d08eb400885c155	7523041e978e38b997254ec6b7c5f1ce239009ae6effc52fca978fac247e626c	0	no
EO	instruments/verify_consumer_no_vacuous.py	instruments/verify_consumer_no_vacuous.py	e34759885879a4bcb7878bef6d08eb400885c155	29c94ffc8fd20c7a1adf6762fddfdcb050c2eca2cd17753598f5535d37b8db1a	0	no
EO	instruments/verify_contemporaneity_degrade.py	instruments/verify_contemporaneity_degrade.py	e34759885879a4bcb7878bef6d08eb400885c155	c9f09aa93584529144a0f3bed2da9a2e331e8e4c5085ffc01080b15c6139fcef	0	no
EO	instruments/verify_delivery_freight.py	instruments/verify_delivery_freight.py	e34759885879a4bcb7878bef6d08eb400885c155	5e0fc56b2b4dcab450b476df74eea79d58b75e6289adaf6be001893f0440725d	0	no
EO	instruments/verify_gate_journal_registered.py	instruments/verify_gate_journal_registered.py	e34759885879a4bcb7878bef6d08eb400885c155	a550e9a32ca8066a3a4b92f1b18924d88071630e3302bbd1c68e92fa1dae5420	0	no
EO	instruments/verify_review_fixpoint.py	instruments/verify_review_fixpoint.py	e34759885879a4bcb7878bef6d08eb400885c155	0c8c04ec00a2d6682e7ec000b657ee8c16dc19c066d4691fdf53332ae3b65a02	0	no
EO	instruments/verify_review_without_detail.py	instruments/verify_review_without_detail.py	e34759885879a4bcb7878bef6d08eb400885c155	2bb49d5d7c88cd6c893b47d61abb97db89db03318f3ec1d6c6d2c6a69fb00351	0	no
EO	instruments/verify_substrate_required.py	instruments/verify_substrate_required.py	e34759885879a4bcb7878bef6d08eb400885c155	4aaefd8614da5774707d4505610a877e887cca12daf80d42225063f1dc120fb9	0	no
EO	tools/act_stream/claude_code_adapter.py	instruments/act_stream/claude_code_adapter.py	e34759885879a4bcb7878bef6d08eb400885c155	262e628568999ba36f673d30164935abd48a5e1b9f1330778ef85c188ebfa863	0	no
EO	tools/act_stream/contract.py	instruments/act_stream/contract.py	e34759885879a4bcb7878bef6d08eb400885c155	df512c1113917888e8cf0609bc58544886e3fc3204b093dd823709ec36b3629c	0	no
EO	tools/act_stream/fixtures/syn_session/subagents/syn-sub.jsonl	instruments/act_stream/fixtures/syn_session/subagents/syn-sub.jsonl	e34759885879a4bcb7878bef6d08eb400885c155	31fe1f697471dc2b3a83ce9260a660af382cd9ff7e7c22f17cc1a99bb578e1bd	0	no
EO	tools/act_stream/fixtures/syn_session/syn-main.jsonl	instruments/act_stream/fixtures/syn_session/syn-main.jsonl	e34759885879a4bcb7878bef6d08eb400885c155	03d389f4fb0446d5abcf2cc10a6006f4b9de355b8a90989b55cf10864df65320	0	no
EO	tools/act_stream/verify_adapter.py	instruments/act_stream/verify_adapter.py	e34759885879a4bcb7878bef6d08eb400885c155	cbe1e2a69977dc77cdb5df335a7caa1fcf96148456e3748a498363e082d9995f	0	no
EO	tools/act_stream/verify_bash_write.py	instruments/act_stream/verify_bash_write.py	e34759885879a4bcb7878bef6d08eb400885c155	1ac41283a2399b2cb753d4bef4125237a98207976fcd40ac8a5757a3188987b7	0	no
EO	harness/launch_subject.sh	drive/launch_subject.sh	e34759885879a4bcb7878bef6d08eb400885c155	21ba88441d358610bddc0179df291be73658566e7151946ea54de51923180eb1	0	no
EO	harness/e18-build/arm_e18.sh	drive/arm.sh	e34759885879a4bcb7878bef6d08eb400885c155	652293d77652eb09b017bf3cc3cb552ea74f13b1ca921cfb8a36ad912a287c53	1	no
EO	harness/e18-build/freeze_manifest.sh	drive/freeze_manifest.sh	e34759885879a4bcb7878bef6d08eb400885c155	ef664af218bb724980174cdb6c24182cc55447636784589160441b2ddf619398	0	no
EO	harness/e17-build/launch.conf	drive/launch.conf.template	e34759885879a4bcb7878bef6d08eb400885c155	4bcc6be3d50b2424f722233eda8c882856556e4763da599667070ce803a4e2b6	1	no
EO	harness/e14-build/delivery_drill.py	drive/delivery_drill.py	e34759885879a4bcb7878bef6d08eb400885c155	f92beaf4919e4f0ea789f88185e2fe202805e662e142519de158dd71e6760413	0	no
EO	harness/e14-build/gate_probe.py	drive/gate_probe.py	e34759885879a4bcb7878bef6d08eb400885c155	deeed3a9c942d2046ba20cdee6ff811eb1b1e084cb7961e53cd77735de84bf94	0	no
EO	harness/e18-build/adjudicate_repro.py	drive/adjudicate_repro.py	e34759885879a4bcb7878bef6d08eb400885c155	aa4a6b8c57b23ff1532758c6ec3549f274d2d1bd2982463c3303ec7cb383b11c	0	no
EO	harness/e15-build/rehearsal/anchor_pre_registration.py	drive/rehearsal/anchor_pre_registration.py	e34759885879a4bcb7878bef6d08eb400885c155	0ee59217869db40dd39776085a978ccc67ec341d3de95dbb3fb50a2479fe072b	0	no
EO	harness/e15-build/rehearsal/make_mock_session.py	drive/rehearsal/make_mock_session.py	e34759885879a4bcb7878bef6d08eb400885c155	5115190b28b5ad5a573af7d78b6125e88d042369b530939685d27b2797e8ae54	0	no
EO	harness/e15-build/rehearsal/rehearse.py	drive/rehearsal/rehearse.py	e34759885879a4bcb7878bef6d08eb400885c155	aa5d27780052d499fb92fb194d5dd1eee11ec89bc8bf7e53c89a155b1ab4275c	0	no
EO	harness/e14-build/pretooluse_change_policy.py	hooks/pretooluse_change_gate.py	e34759885879a4bcb7878bef6d08eb400885c155	3dbb359bd7626600867bfb5130c3d38eb51784eb516048baf37ca25d4b2d1818	0	no
EO	harness/e17-build/stamp_intercept.py	hooks/stamp_intercept.py	e34759885879a4bcb7878bef6d08eb400885c155	397e60441c252755e2e2e22f2ec43bbefc80ffef0c65b52c17b10d8ae97b2275	0	no
EO	harness/e9-build/s10-schema.sql	kernel/lineage/s10-schema.sql	e34759885879a4bcb7878bef6d08eb400885c155	9f9168b2d3fb8c99ed7103b0aa885e5b4cd8f32395f4c2553a2e50be0ed361ed	0	no
EO	harness/e10-build/s11-schema.sql	kernel/lineage/s11-schema.sql	e34759885879a4bcb7878bef6d08eb400885c155	46dcddc9325158ac23cd5fc299815dcf1544b0ce895db77e020de789b3b75841	0	no
EO	harness/e11-build/s12-schema.sql	kernel/lineage/s12-schema.sql	e34759885879a4bcb7878bef6d08eb400885c155	53322da1537afa79a5bb54ae8a0911d988961b00c11f61cd4834f3b8d413e47b	0	no
EO	harness/e13-build/s13-schema.sql	kernel/lineage/s13-schema.sql	e34759885879a4bcb7878bef6d08eb400885c155	e2556c3c15a0b1764458e92bb9f479b069e58c77e1f6ca16af699119e772ace8	0	no
EO	harness/e14-build/s14-schema.sql	kernel/lineage/s14-schema.sql	e34759885879a4bcb7878bef6d08eb400885c155	a451f99f94b85ae309cd99acf80f0d6f1dc0c68655dba86bdba6aeb87714fc1a	0	no
EO	harness/e14-build/nla/nla-schema.sql	kernel/lineage/nla-schema.sql	e34759885879a4bcb7878bef6d08eb400885c155	397a03f83c6a459c3981df284701d1b14c3bef087f0a26c304b55225fdc2b6ce	0	no
EO	harness/e15-build/s15-schema.sql	kernel/lineage/s15-schema.sql	e34759885879a4bcb7878bef6d08eb400885c155	f8b259833a90581e078f822a8d5486b30aee32a16033a98b8c5c266cf1b59c8a	0	no
EO	harness/e15-build/s13-review_detail-truncate-guard-remediation.sql	kernel/lineage/s13-remediation-review-detail-truncate-guard.sql	e34759885879a4bcb7878bef6d08eb400885c155	00a55e93301d92697145ed5ce543b08b19cb1d28ca01bf7b272c941153a72cd6	0	no
EO	harness/e17-build/s17-stamp-mechanism.sql	kernel/lineage/s17-stamp-mechanism.sql	e34759885879a4bcb7878bef6d08eb400885c155	5e142baac9de0aa20d6abd2a662c1223c8f5dda7faffec2340e69a9502b99eb5	0	no
EO	harness/e17-build/s17-independence-vocabulary.sql	kernel/lineage/s17-independence-vocabulary.sql	e34759885879a4bcb7878bef6d08eb400885c155	e545b02495ab6278d9ca844cb25e629689ffc107e3f4631ed381e35d289ef5ac	0	no
EO	harness/e18-build/s18-criterion-principals.sql	kernel/lineage/s18-criterion-principals.sql	e34759885879a4bcb7878bef6d08eb400885c155	a702861e3afa4cbbadc260318bf02618edefb2f5d15e3557e19944e57680cfcd	0	no
EO	harness/e17-build/s17_stamp_fixture.py	kernel/fixtures/s17_stamp_fixture.py	e34759885879a4bcb7878bef6d08eb400885c155	f3065a14ecdd5f88ce701ccf9b538d39757ef6c5c017d11437e365157126e109	1	yes
EO	harness/e17-build/s17_independence_fixture.py	kernel/fixtures/s17_independence_fixture.py	e34759885879a4bcb7878bef6d08eb400885c155	90b881df4181cfd25b395ec529ba07ac7d1659dad635cbc70db55fc53a605e67	1	yes
EO	harness/e15-build/readiness_vs_close_fixture.py	kernel/fixtures/readiness_vs_close_fixture.py	e34759885879a4bcb7878bef6d08eb400885c155	484bc22f9348eed9e41a4f0ebe96a115352fa0740a436fc83695674f33a86264	0	no
EO	harness/e16-build/FINDINGS-RATIFICATION-PACKAGE.md	judgment/e-series/e16-FINDINGS-RATIFICATION-PACKAGE.md	e34759885879a4bcb7878bef6d08eb400885c155	221411b147f2c83d069db410f08cc2dd8a913c51d0a09a1464e027454fae38d5	0	no
EO	harness/e17-build/FINDINGS-RATIFICATION-PACKAGE.md	judgment/e-series/e17-FINDINGS-RATIFICATION-PACKAGE.md	e34759885879a4bcb7878bef6d08eb400885c155	c3b76d642a3e89576bf06d9f622b866476b0313a80b96f988788b78899ca237c	0	no
EO	consults/engine-design-SEED.md	judgment/engine/engine-design-SEED.md	e34759885879a4bcb7878bef6d08eb400885c155	8f4be4f1cf2e07c5ab6548b5451b43a12e04ce575e1f1cde7e4f817f0bb21490	0	no
EO	consults/engine-frontier-semantics-SEED.md	judgment/engine/engine-frontier-semantics-SEED.md	e34759885879a4bcb7878bef6d08eb400885c155	daeec72bd3070f045749d96196b7b6d14c8b579f249bfe33fa213f979ed033d5	0	no
EO	consults/engine-frontier-semantics-SEED-review.md	judgment/engine/engine-frontier-semantics-SEED-review.md	e34759885879a4bcb7878bef6d08eb400885c155	2c18cde881403469caad3942adf536bd8fa0704b692b31b4bcb6208f098e01e8	0	no
EO	consults/engine-assurance-arguments-SEED.md	judgment/engine/engine-assurance-arguments-SEED.md	e34759885879a4bcb7878bef6d08eb400885c155	545cce9394e6a58b5d6c4a89c048a8251a877400e66aeb2499bf56e3c608198a	0	no
EO	consults/engine-obligations-epochs-SEED.md	judgment/engine/engine-obligations-epochs-SEED.md	e34759885879a4bcb7878bef6d08eb400885c155	d5f33fd4aaab1d56f75a1bd8cc939fd1103b72013b7e2bc113b2ac6c9d014702	0	no
